row_idx,topic_id,topic_prob,place_name,rating,review_text,publish_time
591,0.0,0.6293824911117554,Restaurante Bella Ría - Prato do dia,5,"Great menu do dia at Aveiro. Definitely recommended to try their different menus (it will included a drink, soup, meal, dessert, and a coffe).",2022-12-30T16:06:45.854454Z
592,2.0,0.5729677677154541,Restaurante Bella Ría - Prato do dia,4,"It was a big surprise to find this place in the touristy center of Aveiro! We were late for a regular Portuguese lunch time and were looking for a budget option. This cafe in the shopping center offers simple cheap meals. Who could believe that for 5€ one can get a ""menu do dia"" that includes soup, main dish (two options), drink, desert and a coffee. I had a Roasted chicken thigh which came with rice and salad and mousse de chocolate for desert. My partner chose Prego no prato (pork) from a 6€ menu.",2022-10-14T06:50:37.395510Z
593,0.0,0.4713980555534363,Restaurante Bella Ría - Prato do dia,5,"The ratio between price and quality is perfect. Cheap good food. Soup, dish of the day, dessert, wine/water, coffe ONLY 6€ !!! And great location, what more can you wish for :))",2023-09-28T12:27:46.924737Z
594,1.0,0.5376086831092834,Cafe cais 25,5,The cafe is at very excellent location on the canal in front of the Forum Mall. The staff here is very helpful and polite. We just happened to be here for a cup of coffee. The coffee was provided at a fast pace and there was enough time to enjoy the view and passing colourful Gondolas.,2022-07-16T21:13:37.488103Z
595,2.0,0.6784016489982605,Cafe cais 25,3,"Not as good as the reviews suggest. Service without a smile. Cafe com lait was average, and a little cold. Standard Portuguese pastries. The café c.200m down the road, on the street side (rather than canal side) is much better. Very friendly staff. Fresh cheese, breads, and a good range of homemade baked goods.",2019-05-03T07:49:52.160973Z
596,1.0,0.6208048462867737,Cafe cais 25,5,"Nice and friendly owner. I can totally recommend it. It's also very close to the shopping mall.
Come over and have an espresso for .7 € and a beer for 1.4 €. :)",2019-06-01T13:17:41.047276Z
597,1.0,0.8818163275718689,Cafe cais 25,1,They sell instant coffe as coffe. In a coffe shop,2024-12-02T13:00:18.864281Z
598,2.0,0.8542179465293884,Cafe cais 25,4,"Good coffee, friendly people.",2019-07-22T13:06:19.092683Z
599,0.0,0.6331387758255005,Marry Me Noivas,5,Very professional.,2019-07-17T18:52:12.231704Z
600,0.0,0.8291831612586975,João Araújo e Sá Clínica Neurológica Lda,5,Excellent treatment and closeness to the patient,2025-10-22T14:10:46.762431030Z
601,1.0,0.6350014805793762,João Araújo e Sá Clínica Neurológica Lda,5,The best,2023-08-23T21:16:55.520795Z
602,2.0,0.823337972164154,Hot CandyShop,1,"Massa crua e valor muito alto ( I didn't like it, I found the dough raw and little stuffing )",2022-02-17T12:12:49.161740Z
603,2.0,0.7148194909095764,Hot CandyShop,5,"Good service, friendly staff. The product was well-made, and they have a variety of toppings. The location is cozy and perfect for taking photos of the experience.",2022-03-27T11:42:02.065304Z
604,1.0,0.5345386862754822,Lavandaria Casa Verde 3,5,3 washing machines and 3 dryers. Clean and well ventilated place. Good prices.👌,2025-09-22T15:03:27.088484908Z
605,0.0,0.6062143445014954,Parati,3,Needs to take care of fresh products,2023-09-06T20:51:43.625969Z
606,1.0,0.6608263254165649,PRIO,5,Top,2018-12-21T07:14:20.608879420Z
607,1.0,0.827569842338562,PRIO,1,"Don't come to this gas station. If you use a card from outside Portugal, they'll hold €150 on your card for days (that is, if you manage to get it back). Plus, they don't even mention it anywhere. I think it's a completely abusive practice. If I don't have the hold lifted in a few days, I'll go to the police station to file a complaint.",2024-03-20T17:41:23.139420Z
608,2.0,0.6356853246688843,Telepizza Gafanha da Nazaré,1,"the place is empty even the workers are not there I went with a group of people and we had to wait for the workers to finish smoking and hidding . The rodizzio buffete is not a buffete , they want you to eat whatever they want 2 pizzas for 4 people is a joke and the worker just wanted a reason for don’t work explaining the rules and being not nice with the customers , the only customers!!",2025-06-10T14:38:19.099082Z
609,0.0,0.888098955154419,Telepizza Gafanha da Nazaré,5,"Had 4 cheese pizza was amazing, the chicken wings too oily and not crispy",2024-03-07T00:17:37.650835Z
610,0.0,0.6913024187088013,Telepizza Gafanha da Nazaré,4,The manager is very friendly and helpful. The atmosphere is kid friendly.,2023-08-29T09:11:56.721129Z
611,0.0,0.6653724312782288,Nazaré Doce,5,"People so sweet and kind, great service and environment, and the selection of sweets and bread are incredibly tasty and with perfect fluffynes and crunchy, highly recommend!",2025-09-11T09:45:42.075971172Z
612,0.0,0.8270928263664246,Nazaré Doce,5,"I love this place! Very friendly staff, delicious food, and great prices. I’ve always left this place feeling full and happy. I recommend having the hamburger, (best in the area) servings can definitely can be shared!",2019-08-25T23:41:26.083085Z
613,1.0,0.664750337600708,Nazaré Doce,4,"Not possible to pay via bank card, everything else is good",2019-06-22T17:22:20.566442Z
614,2.0,0.6514760851860046,Nazaré Doce,5,Sweetest of all of the treats!,2019-08-19T21:04:53.061424Z
615,1.0,0.6608286499977112,Nazaré Doce,5,Top,2023-10-05T09:55:33.866150Z
616,2.0,0.7514567375183105,FRUTARIA ADI,5,A good store with a large selection of fruits and vegetables! Reasonable prices.,2024-07-09T17:57:51.106408Z
617,0.0,0.6271927356719971,A Tasca,5,We asked our bolacaha stand where the best piri piri chicken was and that’s how we ended up finding it and I have to say. It’s worth the wait. They take their time. Don’t forget to ask for extra piri piri sauce! It’s so delish! And the fries were so fresh and crispy on the outside soft on the inside.,2020-07-11T20:34:27.294653Z
618,0.0,0.7780092358589172,A Tasca,5,"Service was very quick and efficient. Food was excellent and reasonably priced. They do not bring a bill to the table, you simply go to the till to pay when you are done.",2025-05-27T16:59:10.099475Z
619,0.0,0.8612979054450989,A Tasca,5,Came here to get their BBQ chicken and by far the best tasting and biggest one.  Also tried their grilled cod with potatoes and absolutely delicious!  Eat in or take out and the atmosphere is really nice and laid back.,2024-02-03T08:38:51.024193Z
620,0.0,0.9801477193832397,A Tasca,5,"You can count on a good meal here!
Best Portuguese chicken and French fries I've had ( and I've eaten alot of chicken and fries in my life) nice casual atmosphere... great place to take your family to eat a satisfying meal. Highly recommend it! As a dessert I ordered the Molotof .... and it was yet again the best I ever had. So glad I came here to eat, I found my new regular dinner place for eat in and take out. Service was excellent!",2023-04-15T19:23:36.078035Z
621,0.0,0.8991252183914185,A Tasca,5,"Fast service and delicious food. The best ""pito"" in Portugal 🇵🇹!",2019-01-25T14:35:14.169756015Z
622,0.0,0.7754307985305786,Flor da Gafanha,5,The strawberry donut was simply delicious!!!,2023-07-28T12:56:17.412477Z
623,0.0,0.5211432576179504,Flor da Gafanha,5,"Very cool, I loved their personal charisma, very good people and pleasant music, also food and drinks, it was delicious.",2025-06-25T16:30:29.925648475Z
624,1.0,0.731940746307373,João das Bicicletas,5,Perfecto i strongly recommend to all travelers,2024-06-01T09:59:20.571750Z
625,1.0,0.6608277559280396,João das Bicicletas,5,Top,2023-04-27T19:58:08.320248Z
626,0.0,0.6061113476753235,João das Bicicletas,5,"Everything was great.
I had two flat tires on my bike, and the guy fixed them very cheaply and super quickly, too.",2025-07-05T16:14:38.633175593Z
627,0.0,0.7046246528625488,João das Bicicletas,5,Everything was perfect and fast. The gentleman was very attentive. And the place was cheap.,2025-05-29T10:05:58.567790Z
628,2.0,0.5221903920173645,Salto na Página,4,Good book and school supplies shop.,2022-10-02T19:43:12.622978Z
629,1.0,0.6608319878578186,Salto na Página,5,Top,2024-05-19T13:03:54.394152Z
630,2.0,0.9478310346603394,Puro Pão,4,"A typical Portuguese bakery/bar, noisy, with a TV and locals coming in, so it's a good place for breakfast.
Charming welcome.
Reasonable prices.
I highly recommend it.",2023-08-22T10:06:12.509475Z
631,0.0,0.8952681422233582,AnaVaz Nailartist,5,"Got a pedicure with Joana , she was amazing cleaned my cuticle very well & did a lovely French design .",2025-08-09T15:01:39.404804808Z
632,2.0,0.7654112577438354,Pão Quentinho,5,"Staff, food and pastry are great there. It's a cozy place where people can eat and enjoy being with friends. Love their 'cappuccinos'.",2023-11-16T07:08:49.383099Z
633,2.0,0.7569207549095154,Pão Quentinho,1,"Great food, lovely coffee. TERRIBLE SERVICE. Patience is needed and time as well. Very unorganised. They really should invest A LOT MORE in Training their people!!!",2022-04-02T10:47:16.639598Z
634,1.0,0.3869907557964325,Pão Quentinho,4,"Nice space, great deserts and service but it's a bit expensive and they don't give you a receipt for some reason, and if you ask for it that's when they actually insert the products on the machine. Kind of makes you question the maths.",2022-10-13T16:53:01.427778Z
635,0.0,0.5576333403587341,foto flash - fotógrafos de casamento,5,"This is honestly the best place to go for photos. The team is very professional, friendly, and makes sure you get the most out of your session. I highly recommend their services! On top of that, it’s also super convenient for picking up parcels from different delivery agents — I’ve been using it regularly and it’s always quick and hassle-free. Their opening hours are really convenient, and every interaction I’ve had with them has been warm and welcoming.",2025-08-29T08:43:24.965403471Z
636,2.0,0.8454495072364807,foto flash - fotógrafos de casamento,1,"My UPS package was marked as delivered and signed by me (when I haven’t even been there). Went to Foto Flash and my package was opened. Very strange, not trustworthy",2025-02-07T15:44:15.497815Z
637,1.0,0.5770301818847656,Barbearia Chico,5,Good custom hair cut,2025-09-04T23:46:24.707297947Z
638,1.0,0.6608289480209351,Barbearia Chico,5,Top,2024-02-18T14:03:16.350775Z
639,1.0,0.46532589197158813,Beauty Studio 304 AN,5,"My favorite place, I made there lips, removed tatuagem off my eyebrows, make my nails and laser depilation. All specialists are professionals, tools are sterile, service is top at very reasonable prices",2025-07-04T19:53:53.915663110Z
640,1.0,0.7543694376945496,Beauty Studio 304 AN,1,"This salon is absolutely the worst place I've had the opportunity to be in. There should be serious consideration about closing it down. There are significant doubts regarding the legality of this establishment's operations. The service was exceptionally rude – the lady attending to my nails not only displayed a lack of gentleness but also ignored my requests. She attempted to explain her working method chaotically, conducting a monologue without allowing me to say anything. There was no color sample, and they persistently tried to convince me to get pink nails, which led me to give up on the full service there and compelled me to seek help elsewhere. The method of cutting nails after applying the polish was strange and improper. Even though the service was incomplete, it took an incredibly long time – a whopping almost 3 hours. The studio was neglected, the equipment outdated, and the gel removal machine operated harshly and painfully. The end result left much to be desired – the nails were uneven. Even a simple request not to cut the cuticles was met with a clear lack of respect, almost disdainful eye-rolling. My experience as a customer was definitely not treated with the appropriate respect.",2023-08-22T17:08:26.900354Z
641,2.0,0.5937381982803345,Beauty Studio 304 AN,5,"I've visited the salon many times. It's very bright and cozy, with lovely staff.
Special thanks to manicurist Anna; her work has never chipped, broken, or otherwise damaged my nails. The quality of her work is always very high!
The salon's technicians speak Russian, Ukrainian, and Portuguese. They always offer coffee, tea, and sweets. ☺️
I recommend her 💯",2023-08-22T19:14:58.741982Z
642,2.0,0.5409582853317261,Beauty Studio 304 AN,5,"Thank you for the professionalism: high quality, neat, easy, the feeling of me as a client and my preferences - it's all about the girls who work in this salon. The salon has a pleasant and friendly atmosphere and very nice staff!) I definitely recommend it and will be happy to contact you!!!",2024-09-28T20:10:08.569077Z
643,1.0,0.8535717725753784,DHL Express Service Point (Foto Flash),3,You can not call it express. It took 6 days to get to the destination?,2023-07-14T20:01:12.587198Z
644,2.0,0.6701764464378357,DHL Express Service Point (Foto Flash),5,Good services,2023-08-04T15:03:59.808278Z
645,2.0,0.5896949172019958,Solicitadora - Dina Ferreira,5,"Good service, easy location, professionalism",2022-11-24T22:01:47.375957Z
646,0.0,0.6166248321533203,Culpa da Vontade,4,"Culpa da Vontade is a great burger place in Aveiro, with a wide variety of options to choose from. The burgers are always delicious and juicy, and the service is fast and efficient, but the new space could be more welcoming.",2023-10-06T14:35:42.312860Z
647,0.0,0.7704353332519531,Culpa da Vontade,5,Yummy! All 3 burgers we tried were delicious. The service was really quick and the atmosphere was nice. We called to reserve a table and they prepared the table with crayons and the paper menu is already filled with games & coloring pages for the kids.,2023-08-03T22:06:31.653684Z
648,0.0,0.8346642255783081,Culpa da Vontade,4,"Great and different place to have a burger, sandwich or even a nice salad, cool environment, excellent and very kind staff, it is a really enjoyable place you won't regret to visit. I had a ""barrigudo"" burger, nice beef meat, cheese, bacon lettuce and watercress, they serve it with a deliciuos crispy chips on the side and of course, a classic sauce in Portugal, Garlic sauce.",2021-08-30T22:30:29.031720Z
649,2.0,0.49818161129951477,Culpa da Vontade,5,"If you are planning treat yourself with an amazing burger this is the place to go. The burgers are amazing, the beer is really nice also and the chocolate cake just WOW... Oh and the place is quite nice also :) Definitely worth the trip from Coimbra",2015-02-08T17:37:09.995Z
650,2.0,0.5340264439582825,Culpa da Vontade,3,Incredibly slow service. Waited 45 minutes for two burgers and a salad. Decided to leave in the end. The wait staff did not exactly move at pace.,2023-11-18T14:27:46.776563Z
651,0.0,0.6191588044166565,Restaurante Marinhas,5,"A nice and relatively cheap to eat seafood! It was need to reserve the table as the place was full. The waiters were very nice to us. The food was great. We ordered a shrimp rice and the portion was well for 3 persons. Nicely cooked! The wine list was vast and the wines were not expensive. As desert, I asked for a homemade pudding, and it was great. Great experience!",2025-03-09T16:19:52.859525Z
652,0.0,0.6910334825515747,Restaurante Marinhas,5,"Absolute gem, amazing find. We were the only foreigners in the place. It was a legit Portuguese seafood find, with *enormous* portions (the delicious ""serves two"" stew was truly plenty for four) and friendly attentive service.
Spotless cleanliness, also easy to find and park nearby.",2025-11-03T16:51:10.216371308Z
653,0.0,0.7398951649665833,Restaurante Marinhas,5,"It's one of the best seafood restaurants in Aveiro.
The place decorations are very simple,  but the food tastes very rich and great.

Compared to other restaurants offering the same menu,  the price is excellent.

If you plan to visit Aveiro, you must include this restaurant in your plans.",2024-04-12T21:29:15.312653Z
654,0.0,0.9621580839157104,Restaurante Marinhas,5,"Great local place to eat . Food was super quality specially the seafood. Good price. If you want to enjoy the local portugese food specially fish, this is the place you would try.",2024-04-29T08:22:38.690795Z
655,0.0,0.7205979228019714,Restaurante Marinhas,5,A gem restaurant hidden in this town of Aveiro! A family restaurant of 17 years by father & daughter together with long service staffs. The grill seafood here is very fresh! Desserts is to die for! Reasonable price too❤️,2022-11-01T02:16:21.094312Z
656,1.0,0.48529553413391113,Atlante Charging Station,5,Handy charge in underground car park of supermarket,2024-10-20T15:39:41.930265Z
657,0.0,0.8894925713539124,Café Mania,4,Would recommend- good menu and polite staff.,2019-01-24T11:02:06.673659306Z
658,2.0,0.8806142807006836,Café Mania,3,Nice simple but well decorated café,2017-07-26T13:27:27.152Z
659,1.0,0.6919088959693909,Café Mania,5,"Sports bar, you can watch your team play",2022-10-01T20:27:33.667065Z
660,0.0,0.8728022575378418,Café Mania,5,"Lovely people, lovely food, excellent coffee",2019-02-22T21:07:37.708403Z
661,1.0,0.5375398993492126,Confeitaria Peixinho,5,"Visited this bakery while passing through Aveiro after seeing all the reviews.
They’re not overly sweet but each one is a variation of their original.
Would’ve liked to have grabbed a coffee + pastry in the morning here with its very nice interior, but had to takeout.

Tried all their pastries and I’d recommend the toasted egg yolks and nut version. Came back next day to grab a box of toasted egg yolks to take back home.",2025-06-18T09:29:49.843569017Z
662,0.0,0.38906869292259216,Confeitaria Peixinho,5,"I visited Peixinho during my time in Aveiro and had a lovely experience. The interior was charming and quiet—especially on the third floor, where I enjoyed a peaceful break. The ovos moles were beautifully made, and I even received a free cookie, which was a sweet surprise. The staff were friendly and welcoming, and everything felt very authentic and relaxed. If you’re in Aveiro and want to try traditional sweets in a calm setting, I definitely recommend stopping by Peixinho!",2025-06-09T18:03:31.775805967Z
663,2.0,0.9453576803207397,Confeitaria Peixinho,3,"I tried Ovos moles which is the local dessert of the town and it was delicious. Also, I get cornucopias but it wasn’t as good as the Ovos. The prices is very high compared to the quantity",2025-11-08T20:32:10.732368013Z
664,2.0,0.5616856217384338,Confeitaria Peixinho,5,"This pastry shop is magical, like stepping into a Wes Anderson film with an almost surreal atmosphere.

Everything is beautifully presented, the place is clean and smells wonderful, and the pastries are all fantastic. They are all based on Ovos Moles de Aveiro, a local PDO specialty. I tried several and each one was a delight. My favorite was the chocolate-covered choux filled with Ovos Moles cream.

Prices are fair, staff is friendly, and there are tables upstairs but no table service.",2025-08-09T00:04:30.033959176Z
665,0.0,0.4232212007045746,Confeitaria Peixinho,5,"I liked everything here! Sweet and smiling staff, a huge selection of ovos moles in all kind of shapes and an elegant location... Highly recommended!",2025-09-23T22:05:25.895663237Z
666,0.0,0.5838336944580078,Farmácia Aveirense,1,"Instead of eye medicine, they sold me eye cream. I believed the young man, but apparently it was in vain. I won't go here again.",2024-07-13T20:53:53.403082Z
667,0.0,0.7769829630851746,Farmácia Aveirense,5,They saved my day. Lovely experience,2024-05-19T12:04:24.540493Z
668,0.0,0.5357762575149536,"M1882 - Maria da Apresentação da Cruz, Herds.",5,"I had the pleasure of being taught by Maria how to make ovos moles, traditional Portuguese sweets, as part of a workshop for blind people.
Maria had already prepared the cream the proper way and brought it to our space. She showed us how to fill the wafer, how to cut it, how to join the two pieces to create the sweet, and how to trim the excess with scissors.
On the same day, we ordered lots of boxes of ovos moles to bring back with us to Greece. They were absolutely fresh.
Thank you for everything, Maria!",2025-08-25T14:28:42.877034600Z
669,2.0,0.5833353996276855,"M1882 - Maria da Apresentação da Cruz, Herds.",5,"Ordered one each of Pao-de-lo, Ovid moles aveiro and pastel de agueda. Perfect for sweet tooth individuals. An espresso went perfectly with the sweetness.",2024-12-22T15:37:12.959963Z
670,2.0,0.4153597354888916,"M1882 - Maria da Apresentação da Cruz, Herds.",3,"Ovos Moles was ok tasting. Not the best in town. Lady helping us on a Saturday evening wasn't friendly at all. Got us the pastry and change, but was clearly more interested in talking to her friends standing next to the counter. I clearly disrupted that by wanting to patronize the store. It's a takeaway place. Only saw a single table for 2.",2025-01-19T11:11:32.134Z
671,0.0,0.961410403251648,"M1882 - Maria da Apresentação da Cruz, Herds.",1,"Played favourites serving customers, spend your money elsewhere. Got to try it after my family bought some, definitely sweet though not my taste. The tarts are really good and if not for the service I would have gone back for it.",2024-07-12T17:23:12.749077Z
672,0.0,0.6948654651641846,Comur,5,"Not only did I have the best canned fish of my life, but I also learned fascinating details about the factory’s history and the ingredients used in each product. The beautiful and creative packaging makes the cans a treat to look at as well as to enjoy. The attention to detail from the staff, Juliana and her colleague, made the visit an experience in itself. I highly recommend this store and its products — they truly go above and beyond expectations. I’ll definitely be back. Thank you!",2025-09-24T18:19:57.041440151Z
673,0.0,0.6405137777328491,Comur,5,I would like to thank Julianne for her excellent service. She explained everything clearly and guided me through the return process without any issues. Her professionalism and friendly approach made the whole experience very easy and pleasant. I really appreciate her help and highly recommend her support!,2025-08-16T15:23:02.693466549Z
674,1.0,0.5009137988090515,Comur,4,"The store is pretty, and you can get a different and nice souvenirs",2025-05-24T13:40:04.691524Z
675,1.0,0.3981063663959503,Comur,5,Great souvenir shop where you can buy original and local gifts.,2019-03-23T19:30:59.379193Z
676,1.0,0.6557304263114929,Mural Cerâmico,5,FREE WC,2025-02-27T10:00:43.749562Z
677,2.0,0.7357447147369385,Mural Cerâmico,5,Beautiful drawing on the wall,2019-02-19T06:30:24.857677Z
678,2.0,0.4692659080028534,Mural Cerâmico,3,"This wall with the majolica tiles is nice, but nothing incredible.",2025-10-03T15:08:59.402879251Z
679,1.0,0.774584949016571,Mural Cerâmico,4,There are free toilets,2024-02-07T12:07:03.959729Z
680,1.0,0.5180796980857849,Venezia apartments,5,"Room was great , helpful staff.grest place to stay.",2024-08-04T13:15:44.666696Z
681,1.0,0.7428499460220337,Venezia apartments,4,Very good location. Complete apartments with air conditioning in the living room and bedrooms. Full breakfast in the bakery just downstairs. Two drawbacks: the parking and the lack of stairs.,2025-08-30T22:41:41.834334159Z
682,1.0,0.7437116503715515,Venezia apartments,5,"The apartment is spectacular and very well located. We slept wonderfully, with no noise; despite being outside, we couldn't hear anything from the street.
The service was excellent.
A 10.",2023-06-27T05:34:12.973330Z
683,0.0,0.8480522036552429,Ergovisão,5,"Friendly staff, great service",2025-03-14T12:03:16.578982Z
684,0.0,0.45529279112815857,"Aires & Pires, Lda.",5,"Everything was excellent, the atmosphere was lovely, everything looked clean and tidy, and the service was good. And the pastries were delicious. We bought ovo moles.",2025-11-16T21:09:03.803518644Z
685,0.0,0.6537031531333923,"Aires & Pires, Lda.",3,"The very friendly saleswoman explained the composition of some of their products to us, and when we tasted them, they were delicious.",2023-09-06T20:23:26.072542Z
686,2.0,0.3653285801410675,ADERAV - Associação para Estudo e Defesa do Património Natural e Cultural da Região de Aveiro,1,"I placed an order and they charged me more than the amount on my card, for no reason. Specifically, the order was €85, and they charged me €103.
Although the information on Google indicates they're from Portugal, I believe it's a Chinese company, which increases the risk of the product being counterfeit!",2022-06-05T22:47:39.351984Z
687,0.0,0.9137222766876221,Grelha do Chefe,5,"Tasty homemade restaurant, seafood pasta is really great.",2025-10-27T08:32:03.343497936Z
688,1.0,0.5320733785629272,Aveiro Congress Center,5,"Its great building with cafe, employment office, Free Portuguese classes.. Park has green to sit and relax in summer while watching kids playing around, boats and water. Nice place for pics",2019-09-04T08:25:55.112644Z
689,1.0,0.591211199760437,Aveiro Congress Center,3,"A coverted mill which is now a series of buildings including this conference centre. It has a number of rooms available for different groups, some open spaces for buffets or poster presentations. There is also an outside terrace with seats. However on the top floor there were no ordinary womens toilets available.",2018-11-06T17:14:52.573870Z
690,1.0,0.5255047678947449,Aveiro Congress Center,4,"Great space, but it got a bit hot after a few minutes (this in the middle of February).",2018-03-09T15:54:26.424Z
691,1.0,0.8381230235099792,Aveiro Congress Center,4,Beautiful building. Reusing an old ceramic factory as a Congress center and other services.,2019-01-09T12:14:32.567637285Z
692,2.0,0.6798831224441528,Aveiro Congress Center,4,"A lot of tourists in here, has bike paths, walking zones and boats",2019-02-17T13:27:21.371537Z
693,0.0,0.5132412910461426,Exodus Aveiro Fest,5,"I had the privilege of being a speaker at the festival, and it was truly one of the most beautiful experiences I’ve ever had. The audience was incredibly engaging, and the topics were both inspiring and thought-provoking. The event was exceptionally well-organized, and the atmosphere was fantastic. A huge thank you to the entire Exodus team for their hard work and dedication. I’m already looking forward to the next opportunity to be part of this amazing event. All the best to the whole team!",2024-12-04T10:45:09.953277Z
694,1.0,0.9451471567153931,Exodus Aveiro Fest,5,"I went to Exodus Aveiro Fest in 3 years in a row and I hope I can go there again on the following years! This event is very inspiring! For those who loves travel and photography, this event will give you more than that. There is humanity, enviromental, and many more that you'll go back home with of inspirations and questions. Very recommended!",2024-12-06T17:51:19.766235Z
695,2.0,0.6773039698600769,Exodus Aveiro Fest,5,"Too many superlatives words !
Amazing general ambiance, beautiful public, nice differences of photographer’s speech, very well organized, beautiful organisation people !
Many thanks for unbelievable week end",2024-12-04T10:09:38.696809Z
696,0.0,0.8812066316604614,Exodus Aveiro Fest,5,Exodus Aveiro Fest has been a great photography and video festival. It's a great opportunity to hear from some of the best and most respected photographers and photojournalists!,2024-12-04T10:21:26.887820Z
697,0.0,0.9773817658424377,O Púcaro,5,"Absolutely fantastic experience!

This restaurant checks all the boxes — great prices, awesome service, and truly amazing food. Every dish was flavorful, and the staff went above and beyond to make sure we had a wonderful time. It’s rare to find such high-quality food at such reasonable prices. Highly recommend, and I’ll definitely be coming back!",2025-07-07T21:04:45.321106514Z
698,0.0,0.5580710768699646,O Púcaro,5,"Really great meal and well garnished, and the people there were very nice and pleasant ! And very affordable",2025-06-24T13:52:41.388614773Z
699,0.0,0.7414680123329163,O Púcaro,5,"Great place, been around for 40+ years. Iconic in this area. Don't miss out to try this wonderful charcoal chicken.
Highly recommended.",2019-03-31T00:18:48.976960Z
700,0.0,0.9015570878982544,O Púcaro,5,Fantastic experience of local food. Try the chicken,2024-10-10T13:33:04.236289Z
701,0.0,0.6639712452888489,O Púcaro,4,"Definitely the tastiest Piri-Piri Chicken in town!
The prices are very reasonable and even if they weren't, that sauce is just delicious!
A must try if you're ever in Aveiro.
P.s. parking can get a little tricky in the area",2024-10-29T08:54:38.740071Z
702,1.0,0.7310329675674438,Aníbal & Alexandre,5,My place since childhood,2018-03-08T19:52:13.654Z
703,1.0,0.6608279943466187,Aníbal & Alexandre,5,Top!,2022-06-11T08:24:21.285918Z
704,1.0,0.6608257293701172,Aníbal & Alexandre,5,Top,2019-10-21T11:42:10.600653Z
705,1.0,0.351148784160614,Agência Funerária Gamelas Lda,1,"Hello,

I would like a quote from you. Could you please send me your email address?
Thank you in advance.
Have a nice day.",2024-10-18T09:14:24.203421Z
706,0.0,0.9579034447669983,Esgueira 2004,5,It’s an amazing place to grab a quick bite or enjoy local cuisine. Highly recommended for an authentic local experience :) 👍 definitely going back,2024-05-18T10:17:42.269648Z
707,0.0,0.8898891806602478,Esgueira 2004,4,"Typical fast food place, has tables outside when the sun comes out.",2016-05-28T19:12:15.603Z
708,0.0,0.8171233534812927,Esgueira 2004,5,I really loved sweets here😍😍😍,2024-01-26T14:01:35.030570Z
709,2.0,0.6851966381072998,Esgueira 2004,5,HIgh quality of the cakes and bread and Nice people!,2021-01-28T19:20:54.344784Z
710,1.0,0.6608362197875977,Esgueira 2004,5,Top,2019-05-06T13:33:14.584043Z
711,0.0,0.9247921705245972,"CliFarias, Clinica Médica e Dentária",5,"Competent, affordable, very friendly staff. I have used both dentists and I am really happy with them. Really recommend .",2024-06-30T11:19:07.509145Z
712,0.0,0.6554979085922241,"CliFarias, Clinica Médica e Dentária",5,"Great service, friendly employees and pleasant customer care.",2025-04-17T14:59:22.516320Z
713,2.0,0.8212423920631409,"CliFarias, Clinica Médica e Dentária",5,Great environment and crew characterized by both professionalism and friendliness.,2022-12-20T09:51:05.516436Z
714,1.0,0.6608216762542725,"CliFarias, Clinica Médica e Dentária",5,Top 100%,2024-11-18T15:34:16.663134Z
715,0.0,0.7588101625442505,LINHA VOUGA,5,Love the compals and desserts.,2024-07-19T14:40:41.805422Z
716,2.0,0.9083265066146851,Restaurante Vale da Cerejeira,4,"Well it's very good, the person's on balcony are too fast, but in holidays its closed, make a lot of difference because people there can make a lot of things like, put money on placard, Euromilion, that type of things, u can eat good snack's",2019-11-06T14:46:53.459875Z
717,1.0,0.6608239412307739,Restaurante Vale da Cerejeira,5,Top!!,2022-12-22T15:15:09.593586Z
718,1.0,0.6608269214630127,Restaurante Vale da Cerejeira,5,Top,2022-10-25T09:53:11.409416Z
719,1.0,0.6608297824859619,Restaurante Vale da Cerejeira,5,Top,2020-12-16T20:03:41.491448Z
720,0.0,0.6970013380050659,Princesinha de Esgueira,5,Super fast and friendly service.... Mouthwatering products.. I recommend...👍👍,2021-11-18T13:53:59.914472Z
721,2.0,0.8133020997047424,Princesinha de Esgueira,2,The staff is rude but the bread is ok.,2019-11-14T22:56:02.449981Z
722,2.0,0.717011570930481,Princesinha de Esgueira,5,Really good!,2021-06-11T06:35:43.860235Z
723,1.0,0.6608098149299622,Princesinha de Esgueira,5,Top!😁👌,2022-01-18T13:30:36.731600Z
724,0.0,0.5405386686325073,O Fogão da Menina - Prato do dia,1,"Cake with cream that had expired (the cream was starting to go sour).
No goodwill gesture in response, I'll see (I don't know what he was going to see?)
Mista toast wasn't good either, the cheese wasn't even melted.
Run away.",2023-05-27T15:36:36.031829Z
725,0.0,0.6917336583137512,O Fogão da Menina - Prato do dia,5,"Very good arepas, I recommend them.",2022-07-21T00:02:34.785605Z
726,2.0,0.8952195644378662,Guersan,4,"Good enough service and price, but they didn't seem that much interested in selling much of what I inquired them about.",2022-09-20T15:51:13.124769Z
727,1.0,0.6652490496635437,Guersan,5,These people were incredibly nice; they fixed the wobble in my rear wheel perfectly and even put other work on hold since we were just passing through and Easter was just around the corner. Thanks again so much! Highly recommended!!,2022-04-14T19:12:00.467372Z
728,1.0,0.43865352869033813,IMO Car Wash,4,"It's good money for value and easy and convenient. However, it used to have better washers and professionals more into detail and just as fast... Self service Vaccums are hopeless. Washing machine is good.  Great broad-opening hours.",2020-02-21T14:36:41.239029Z
729,1.0,0.517213761806488,IMO Car Wash,5,They did a really nice job,2025-01-23T08:34:44.327091Z
