row_idx,topic_id,topic_prob,place_name,rating,review_text,publish_time
253,9.0,0.7748716473579407,Café SnackRia,5,It was very good. Would recommend,2025-07-08T19:40:54.551178350Z
254,9.0,0.8874878287315369,Café SnackRia,5,Good price. Testy food. Big portions. Good service. 5/5,2021-09-16T18:42:58.624009Z
255,0.0,0.377061128616333,Café SnackRia,5,Relaxing quite quaint. Great prices. Very generous servings. The sea bream was super fresh. The waitress was lovely.,2023-10-08T19:11:11.933678Z
256,5.0,0.9099768400192261,Café SnackRia,5,"Perfect lunch, great sea food, fish are excellent. Highly recommended",2023-06-21T12:56:01.913991Z
257,8.0,0.47551095485687256,LOJA DE ARTESANATO,5,Did the store exist 25-30 years ago? I think I bought picture frames for my children 😍,2023-11-21T18:59:01.185405Z
258,9.0,0.6999653577804565,LOJA DE ARTESANATO,5,Very good service,2023-09-19T12:53:06.158270Z
259,5.0,0.7733212113380432,Urboow,5,"Fantastic concept, floating sunglasses... You never have to worry again, when swimming in the sea.

Others are made completely of recycled material. Very sustainable stuff here.

Also a friendly agent that helps you to find the perfect sunglass match.",2023-07-07T11:46:07.139879Z
260,5.0,0.5414903163909912,Restaurante Marisqueira Costa Nova,5,"Amazing restaurant. I ate gooseneck barnacle for the first time here (May 2025). It’s unforgettable experience, and I like it. We ordered a lot of seafood stuff, overall it’s incredibly fresh, Paella seafood and Grilled Sardines are my favorite ❤️. They cook really well, so we mark this restaurant that has to visit again next time we go to Portugal.🇵🇹",2025-09-16T15:07:38.349386984Z
261,0.0,0.5391417145729065,Restaurante Marisqueira Costa Nova,5,"If you are focused only on very good Portuguese food, this is your place! I was not so happy with the service as it was not so polite for me. But when the food came I forget everything. It was the best bacalhau I had in Portugal. It was grilled bacalhau. Extremely tasty. 5/5 for food!",2025-10-19T10:38:20.289093175Z
262,5.0,0.6999680399894714,Restaurante Marisqueira Costa Nova,4,The only disappointment was gooseneck barnacles which I anticipated the most in but seafood rice was divine.,2025-10-04T18:13:09.698821806Z
263,0.0,0.4840555191040039,Restaurante Marisqueira Costa Nova,4,Traditional Portuguese food and atmosphere.  Fresh fish in abundance.  Good service and price. Went back after first visit.,2025-07-29T07:57:27.685622939Z
264,9.0,0.39671269059181213,Restaurante Marisqueira Costa Nova,2,"I have questions, why this place has high rating?
First of all, service is snail-slow🐌.
And you wait long to get seated.
Food - starters were good, but came barely warm. Mains - disaster.
Also it’s super loud inside, you can’t talk.
Probably slowness is due to lack of staff, but food quality can not be  excused.
And it’s not cheap.
I think better options can be found around there.
We were passing by this town and got negative sediment because on this place.",2025-08-22T20:44:03.398213135Z
265,6.0,0.3273106515407562,Varandas da Ria,5,"A beautiful small hotel (villa with 3 floors and several rooms) located on the ""beach promondory"" of the Costa Nova"" near Aveiro. You need to choose a room (at a higher price) with a sea view (this means an inner bay, not the open ocean) - these rooms are larger with a big balcony and the view is much nicer than the opposite rooms facing the street.  The rooms facing to the street are also very small. The ocean view also allows you to see flocks of flamingos with binoculars or a cell phone etc. The surroundings are very nice, cute typical Portuguese colorful striped houses, long promenade along them and along the sea. Right next to the hoel is an excellent fish restaurant, fruit/vegetable shop and market with fish, other goodies, cheese, wine, olives pastries and of course a fish restaurant upstairs, pharmacy and big parking place. The beach - open ocean - is a few minutes walk away. The beaches are gorgeous - long stretches of wild, sandy, but manicured beaches, with restaurants where you can watch amazing sunsets while having a carafe of sangria. By car it's a few minutes to the centre of Aveiro and the university, but there is a bus service too. Breakfast is possible in the detached building of the hotel, where there is also a reception with 24 h-service (about 50 m from the hotel villa). The cleaning is precise. Overall, I definitely recommend the hotel - we spent a little over a week here as part of a business trip (scientific conference at the university) and a shorter holiday.",2024-09-21T10:08:05.856612Z
266,5.0,0.8713991045951843,Varandas da Ria,5,Wonderful place and lovely staff! Highly recommended,2019-12-29T12:33:21.607644Z
267,5.0,0.5362197756767273,Varandas da Ria,4,"Great experience, great location.",2022-10-09T21:44:32.500844Z
268,6.0,0.6815760731697083,Varandas da Ria,5,"The place is perfectly located right on the promenade along the estuary, and the beach is just three blocks behind the hotel. There's a seafood restaurant as you walk out the door and several shops on the same sidewalk. On the same street, there are several more restaurants, shops, and a convenience store. We had breakfast at the hotel and it was good, but the best part was the service from the hotel staff. They were impressive, very pleasant, friendly, and professional. The room has a double bed, air conditioning, a large closet, a safe, a small terrace with chairs, and a large bathroom with a bathtub. A very quiet place to relax.",2023-08-29T18:29:49.024907Z
269,7.0,0.5756798982620239,Tabacaria ria,1,"Worst place ever if you see the old lady working there just run. It’s better to walk a little bit she hate everybody, even if you talk good with her she’s gonna end making your day horrible",2024-11-22T14:02:09.303531Z
270,3.0,0.6999309062957764,Tabacaria ria,1,Bad service,2025-04-14T14:26:47.130330Z
271,6.0,0.37156757712364197,Costa Nova Hotel,3,Terrible rooms. Like a very small wooden shoe box. No tea/ coffee making facilities in rooms.  Paper cups in bathroom for drinking water.   Breakfast very basic and underwhelming I would not go back or recommend,2025-05-23T07:19:47.258760Z
272,6.0,0.505721390247345,Costa Nova Hotel,4,"Great for a short stay. The shower door would not close all the way, but everything apart from that in the room was okay. The brealfast could use a better coffee, for which you had to pay extra.",2024-06-24T12:04:56.329591Z
273,6.0,0.6136504411697388,Costa Nova Hotel,2,"Very basic hotel, beds are terrible, both me and my husband are aching. There's no bar open, two young girls on reception are pleasant but not very helpful.",2025-04-22T09:55:07.890324Z
274,6.0,0.655126690864563,Costa Nova Hotel,4,"Amazing location!!! Parking we just did the free street parking across from the hotel.
Very friendly staff. The room was decent size but the shower was super small & the bed was rock solid, but does the trick.
Breakfast was basic but did the trick.",2023-10-02T20:28:14.952771Z
275,6.0,0.6927828192710876,Costa Nova Hotel,5,"Beautiful hotel in the heart of Costa Nova. The room was super clean and breakfast was excellent.  Location is perfect, and there is free parking available right by the hotel.  Only about a 10 minute drive from Barra beach but you can walk to Costa Nova Beach. Definitely would stay here again!",2023-06-15T17:40:26.623883Z
276,9.0,0.44834160804748535,Gelataria Veneto,4,"Large portions, very good but sweet! You can also order a simple waffle or crepe without toppings.",2024-08-14T15:35:04.685803Z
277,2.0,0.4380868673324585,Gelataria Veneto,5,"Absolutely delicious waffles, crepes and astounding variety of deserts.
Friendly staff, great service all round.
Wonderful location right next to the
famous lighthouse.",2020-08-03T17:03:09.113995Z
278,9.0,0.8499852418899536,Gelataria Veneto,5,Very tasty ice-creams. Friendly service.,2019-04-17T19:31:42.757176Z
279,1.0,0.30335357785224915,Gelataria Veneto,1,"We left the place 45 minutes after ordering an Ice Coffee and a Hot Chocolate wich we never saw. 2 tables were attended before our arrival and were served before uss. We questioned the waitress who didn't even know what to say, and didn't apologize.
Nothing else to say...",2022-01-10T10:36:54.578601Z
280,0.0,0.4941480755805969,Gelataria Veneto,4,"Delicious! A lot of flavors to choose from. Very friendly and attentive staff. Family member has a peanut allergy, they took the time to check ingredients.",2019-08-20T00:14:45.999559Z
281,5.0,0.3759295344352722,Praça de Taxis da Praia da Barra,1,"We preordered for an early morning pickup at costa nova, no one came and after a 2nd call they hung up and did not pick up.

Do not recommend if you need reliability.",2022-09-22T05:24:40.439010Z
282,7.0,0.7328388690948486,Praça de Taxis da Praia da Barra,1,"POOR service! After a 15-minute delay, I called back 5 times and they didn't answer (I have a Swiss number...). Then I had a Portuguese guy call and they answered right away! Terrible! I waited 45
minutes instead of 7!",2021-10-24T12:59:00.084755Z
283,7.0,0.42110633850097656,Praça de Taxis da Praia da Barra,1,"A woman makes you wait 50 minutes at night, then finally answers the phone, and when you ask where the taxi is, she hangs up. Zero stars, I've never experienced anything so rude!",2023-09-09T22:25:53.582276Z
284,6.0,0.6095324158668518,Ti Laura - Alojamento Local,5,"Excellent location. Just cross the street to the beach. Private individual parking,
which is appreciated in an area with limited parking.
The cleanliness and amenities are far above average.
Very friendly and constant contact.
100% recommended.",2018-08-26T11:24:48.701452Z
285,6.0,0.8499528765678406,Ti Laura - Alojamento Local,5,"Extraordinary. Clean, well-located, and excellent service.",2019-05-25T17:09:18.979782Z
286,0.0,0.699964702129364,Ti Laura - Alojamento Local,5,Everything amazing,2017-08-12T23:07:57Z
287,8.0,0.5217176079750061,Litoralpao,5,"Excellent bread, breakfast and cakes. One, if not the best local bakery in Aveiro. Highly recommend.",2025-04-29T17:35:18.354470Z
288,4.0,0.3658725917339325,IdaNails - Aveiro,5,"I came to have my nails done twice by Erika while I was in Aveiro in 1 month. I was only passing through for the holidays so unfortunately I will not be coming back but Erika is very gentle and very professional! Fast and well done work... practitioners in Portugal are often slow and hurt your hands. Here, the work is very well done and the price is really affordable! Good luck. Lola.",2024-01-01T18:33:54.276241Z
289,8.0,0.5117728114128113,IdaNails - Aveiro,5,Excellent service and impeccable work. It's worth letting yourself be pampered by the wonderful hands of this professional. 100% recommended.,2019-10-20T09:52:42.541276Z
290,8.0,0.5373210310935974,IdaNails - Aveiro,5,"It's not just because she's my sister, but she's a wonderful person in every way. She does her work with all her love, passion, and care. Anyone who goes to her won't regret it, I assure you. 💅💕",2019-10-19T21:05:40.387681Z
291,7.0,0.4061426818370819,2 Beautiful,5,"This is my go to place to do my eyebrows. Though, last time I went it was to have my facial done with Fatima and it was beyond relaxing and helpful. I strongly recomend this place ran by these great working women.",2022-05-25T10:18:13.457577Z
292,8.0,0.5235326290130615,2 Beautiful,5,"It's my favorite place when it comes to pampering myself. The best are Idalina on my nails, Angelica on my eyebrows, and last but not least Maria, who leaves my hair beautiful. They are the best. I recommend them. 👍",2021-12-15T14:32:56.216720Z
293,8.0,0.4680648446083069,2 Beautiful,5,Excellent beauty and massage center. The service is excellent. 100% recommended.,2021-10-29T06:55:51.589545Z
294,2.0,0.5624951124191284,RayNails,5,"I really like your work and I hope you can grow much more, 100% recommended🫶🏻",2025-01-08T14:31:32.523214Z
295,7.0,0.6999134421348572,A Tabacaria,1,"Unfriendly staff, half-empty tobacco shelf",2025-08-17T00:12:34.048822393Z
296,6.0,0.7749657034873962,Newash Glicinias Plaza - Aveiro,5,All good easy to use,2024-03-12T06:47:02.701861Z
297,7.0,0.5511119365692139,Newash Glicinias Plaza - Aveiro,1,"We came by at 4 p.m. They told us to come back at 5:30 p.m., and at that time we moved, and they wouldn't take our car.
The person who greeted us was rude and should be avoided.",2025-08-23T16:40:06.024696576Z
298,7.0,0.39297667145729065,Horizonte - Joalharia e Relojoaria,5,"I have only made two small purchases here, to replace a watch battery, but the service is incredibly kind and professional. The next time I am looking for some lovely jewelry this is the only place I will consider shopping. It says a lot when people make someone spending so little feel so valued.",2025-08-29T21:20:31.025004672Z
299,8.0,0.41877007484436035,Horizonte - Joalharia e Relojoaria,5,"Excellent store to find the perfect gift, whether for someone else or for yourself. I highly recommend it!",2024-12-16T20:42:15.572266Z
300,4.0,0.46549126505851746,AkiGrill,5,"I love this place and visit every time I go to this plaza.  You get your plate, a drink and a ticket for coffee.  How could you go wrong with the quality and price.",2025-02-05T08:58:49.356877Z
301,9.0,0.6208840608596802,AkiGrill,4,"I liked it because it's ""fast"" food, but real food, something I miss in Spain. The meats on the menu were good (pork and picanha). The portions were very large, so the price is very good, and it also includes a drink and coffee. You can't ask for more for €8-9. The staff were very kind, because I asked to change rice for salad, and they accepted it without a problem. Thank you 🤗🤗🤗",2023-04-04T09:27:58.025950Z
302,3.0,0.5826306343078613,Patrono Pizza - Glicinias,1,Very bad behaviour of the Lady with the other people. We dined in the restaurant but they gave us a plastic spoon. When I ask for the spoon her behaviour is very bad and rude to us. I will not recommend it to any other community to dine there. Thanks,2025-02-12T21:48:51.754263Z
303,0.0,0.4069777727127075,Patrono Pizza - Glicinias,4,"Good pizza, friendly staff. Easy to locate.
Affordable. Ingredients are fresh and high quality. They use fresh mushrooms and not pre-sliced from a can like so many places.
Pizza dough comes thin and well cooked, better than Pizza Hut. One pizza had something a bit weird, it tasted like cream, maybe the cheese was not the mozzarella we are used to.",2022-06-24T20:19:24.455349Z
304,2.0,0.48754096031188965,Patrono Pizza - Glicinias,1,I have eaten here multiple times and enjoyed the food but yesterday while I was eating I found a blue thread baked into the pizza dough. The staff refused to give us a refund which makes me think twice about purchasing food from there again. I am disappointed.,2019-04-25T22:08:56.238918Z
305,2.0,0.6207624673843384,Patrono Pizza - Glicinias,4,"I ordered a pizza a few weeks ago.
It was really nice, the price was a little high.
Anyway, really recommend.",2022-11-04T18:38:40.578679Z
306,0.0,0.7749581336975098,Patrono Pizza - Glicinias,5,Everything on the menu is great,2024-10-28T23:37:51.213080Z
307,8.0,0.549993634223938,Salão Diva,5,Top,2021-10-23T19:50:55.705723Z
308,7.0,0.5373390913009644,Caixa Geral de Depósitos,2,"Friendly service but to see anyone or to do anything it takes minimum 45 minutes regardless of the issue.  This place does not a operate like a bank branch or station, this place operates more like head office. There are 8-12 people working but maybe 2-3 of them actually serve people and at incredibly slow rate.   The bank does not prioritize the efficient movement and service of customers.

I have never spent less than 45 minutes for anything here.

Will be closing my account and trying a different bank.",2025-09-08T14:20:48.507297524Z
309,0.0,0.563480019569397,Crossjoin Solutions,5,"For everyone that wants the best guys in performance consultant, this is it!

Everyone is so warming and kind.

Amazing team!",2023-03-28T13:39:32.572304Z
310,0.0,0.5916433930397034,Farmácia Nova,5,We love the staff at this farmacia. Jessica and Leonor and all the others are so helpful and kind and take such good care of us.,2025-10-01T21:13:24.789624111Z
311,9.0,0.4610365927219391,Restaurante Chinês,4,"Excellent service, although my lack of Portuguese. The owner did her best to serve me with a vegan dish based on tofu, although not on the menu.
It's a big place, the prices are reasonable..",2024-06-01T07:06:37.378574Z
312,2.0,0.46984434127807617,Restaurante Chinês,5,"If you want Chinese food make sure you see Chinese people actually eating in that restaurant. I always get the picante soup (sour spicy soup) and the Peking duck and it’s always delish! Officially the best Asian restaurant in Averio. They have some off the menu items (beef spicy noodle) & this spicy dish (on the Chinese menu) that comes with pork, beef, or fish and I have to say it’s the best thing they make there! I forgot I was in Portugal for a bit. And order the Chinese bread (steamed not fried!) for your little one and it’ll be a big hit!",2023-05-02T10:35:26.286503Z
313,8.0,0.40656420588493347,Restaurante Chinês,5,Excellent! The best Chinese in Aveiro. The staff are super friendly with kids and you cannot beat their lunch menu during the week.,2025-07-04T05:43:30.339106679Z
314,0.0,0.8874739408493042,Restaurante Chinês,5,Very very delectable! Very good service. The staff was very kind and accommodating. Cozy atmosphere.,2021-10-28T00:21:47.593523Z
315,5.0,0.3532332181930542,Restaurante Chinês,5,"The best Chinese restaurant in Aveiro. The service is fast and the staff is very heartwarming and nice.
The food is very good.
Choose the wine wisely tho, we had a bottle not ok, but the staff changed it immediately with no added costs and apologized. Crowdy but not full and not expensive. Less than 20€ per person eating and drinking well.",2021-10-01T22:56:11.698039Z
316,5.0,0.5394240021705627,Grupo Unifarma,1,"scam pharmacy i have placed an order i received 4 emails confirming my payment with order details,no updates on the order for a month, they dont give you a tracking n. and also dont reply to emails or phone calls despite the fact they have an email and phone n. on their website . and don't send you the parcel .",2025-02-19T09:32:27.913216Z
317,8.0,0.8199663758277893,Chave Nova Aveiro,5,"Professionals at their work, definitely recommend them.",2024-08-03T08:49:09.350837Z
318,2.0,0.35594117641448975,Dinastia - Padaria e Pastelaria - Prato do dia,4,"This is a good place to have a nice breakfast or a snack, mostly they offer quite good ""cachitos"" and ""folhados"" of course a bunch of different kinds of breads, natural fruit juice, good coffee, delicious teas, many other beverages and very good treats for the sweet lovers. They got a good location right on front a shopping mall, a pretty good environment and they always have a great and very kind staff",2021-07-20T20:33:28.882966Z
319,9.0,0.630652904510498,Dinastia - Padaria e Pastelaria - Prato do dia,5,"I like the patio seating area. The coffee here (especially galão) is very good. The torrada needs a bit more butter and salt, but the biju bread is great.",2021-11-02T01:26:39.217741Z
320,4.0,0.8999775052070618,Dinastia - Padaria e Pastelaria - Prato do dia,5,Good bakery and great cakes. Everything's fresh and prices are reasonable.,2019-03-05T13:38:24.797148Z
321,4.0,0.8499650359153748,Venepão,5,The best bread ever! I love this bakery.,2025-09-06T23:49:44.739925426Z
322,2.0,0.7128745913505554,Venepão,5,Great coffee and a big variety of pastry. The service was also very helpful to foreigners and tourists. Definitely recommended although a bit away from the city centre.,2024-07-08T21:28:16.694553Z
323,2.0,0.5783964991569519,Venepão,3,A bit too sweet. With too much sugar added.,2025-05-06T10:46:17.368007Z
324,8.0,0.5717727541923523,Venepão,2,"It’s ok,  but it’s not authentic Venezuelan. The cachitos had a little ham inside and the rest was puro pan.  The service is quick and they are helpful but it’s not Venezuelan. They need to change their name",2023-09-18T08:48:32.211499Z
325,8.0,0.8714069724082947,Venepão,5,"Quality wise  is top notch, one of the best bakery's in Aveiro.",2017-02-16T20:19:24.279Z
326,7.0,0.26867610216140747,Copyfast - Centro de Cópias,1,The prices are not well organised and are not easy to understand. The workers are nice but the boss is very rude to both the customers and the employees.,2025-07-08T12:30:35.517705173Z
327,9.0,0.47884470224380493,Churrascaria Madalena,4,The food and the service is good. Great option for take away as well. To dine in with big grupos individual doses might be short. Safe option!,2023-02-03T13:36:56.447925Z
328,9.0,0.6036608815193176,Churrascaria Madalena,5,Good tasty food at an average price. The meet is cooked fresh as you order. I will return!,2024-01-12T12:01:28.359884Z
329,9.0,0.6895027160644531,Churrascaria Madalena,2,"Slow, overpriced and below average quality food. Portions are very small and meat was way over cooked. There are hundreds of similar and way better and cheaper options around.",2023-07-08T10:01:48.719318Z
330,5.0,0.4854532778263092,Churrascaria Madalena,5,"Good restaurant, but specially the barbecue chicken and fried potatoes that lots of people buy to go. Very good, nice prices too",2019-03-29T09:46:18.454986Z
331,5.0,0.8499805927276611,Churrascaria Madalena,5,Wonderful ready to take food and restaurant!!!,2019-01-03T15:21:42.536631552Z
332,6.0,0.44755131006240845,Ferragens do Eucalipto,5,"Extremely helpful staff!  We needed 3 m of 40mm irrigation pipe and a wrench for the connectors. We don't speach much Portuguese yet, but managed to express the need, and the store had it in stock!!!",2024-08-14T10:22:37.518834Z
333,6.0,0.5499257445335388,Ferragens do Eucalipto,5,It has everything.,2025-09-20T20:27:01.316258407Z
334,,0.0,TOPOGRAFIA AVEIRO,4,Bom profissional!,2023-08-18T09:25:34.974940Z
335,6.0,0.5083388090133667,Fonte dos Amores,5,"Within the park itself, its a water point.",2022-08-07T08:36:50.060502Z
336,6.0,0.5726535320281982,Fonte dos Amores,5,"And for a good photo section, we have this wonderful place 😊 📷📸🖼️",2023-05-29T06:44:51.407733Z
337,1.0,0.3062739968299866,Atlântida,5,"This cafe is right on the water with sitting inside and outside. Someone suggested I try their Pastel da Nata. And I can tell you that it was indeed one of the best I have ever had.
The pastry was nice and crisp, almost like a very good croissant, very flaky. The custard was just right with almost perfect sweetness.
If you are traveling on Portugal coast and happen to be around Aveiro area, you must visit this small cafe.
I also asked for cafe com leite to be extra hot and it was indeed that. Most places it is like warm, so if you ask for they will make it.
The breeze is nice and cool and the cafe is awesome. Overall 5 star.
The total cost Coffee/latte and two pastries, €3.90.....Coffee in my hometown in Seattle cost almost $6",2023-09-29T14:57:46.315177Z
338,8.0,0.35779276490211487,Atlântida,5,"Bought one then 2 then 3 then 4 then 5… amazing. Best nata ive ever had in Portugal ;) spent 2 weeks there went to MANTEIGARIA fabrica de nata, pasteis de Belem and many bakeries",2023-08-22T11:51:35.900472Z
339,8.0,0.622355043888092,Atlântida,5,"The pasteis de nata are awesome. They are warm and very tasty! Besides, the attention was great, they’re nice people and do their best to understand you even if you don’t speak Portuguese. Very recommended!",2020-09-18T15:11:48.110016Z
340,4.0,0.37680649757385254,Atlântida,5,Wow. The best Coffe ever . Croissants and Toast are also really gut. The Girls sympathisch. To recommend,2025-08-06T11:28:11.093112589Z
341,2.0,0.7102078199386597,Atlântida,5,"One of the best places to eat a ""pastel de nata"" and drink a coffee, both hot. Always fresh and the view is great. Absolutely amazing!",2023-02-03T14:23:24.915414Z
342,7.0,0.5428016781806946,Gelataria RIMINI,1,"Today we sat in, it was a mistake. We were waiting 20mins while the workers were talking in with each other and having fun. Obviously… we left…",2025-11-02T14:32:36.515115056Z
343,8.0,0.7648683786392212,Gelataria RIMINI,5,The best gelato I've ever had. Its sooo good I come here every time I visit Portugal,2025-07-19T22:17:48.717215766Z
344,9.0,0.3395829200744629,Gelataria RIMINI,5,"Aurimar and her Sister were excellent ! Ice cream are truly Gelato with the seal of Rimini, Italy the world's leading experts in Gelateria
Delicious made artisans way from real fruit",2022-04-30T16:47:15.168199Z
345,0.0,0.5293564200401306,Gelataria RIMINI,2,"Ice creams textures are ok, but everything my family tried tasted kind of dull, with no flavor",2022-09-28T13:36:09.761527Z
346,7.0,0.36103200912475586,Gelataria RIMINI,1,"I was really looking forward to trying this ice cream gelato place at Costa Nova beach, but unfortunately, the service was terrible and the ice cream was subpar. I wanted to try two flavors, but the attendant only allowed me to taste one! When I asked for two scoops in a waffle cone, she said no, and it took her colleague's help to finally understand my request. Even then, she seemed unsure and told me the cones were the same, which wasn't true. I ended up giving up on the second scoop and just paid for one. With so many other options around, I'd say skip this place and move on.",2024-08-02T13:31:02.188434Z
347,4.0,0.390396386384964,Farturas Tony,5,Love this place and they never let me down.  My grandma visits very often and I visit every time I come for a visit.  Love the churros and coffee or just a drink to appreciate the view.  The ladies are very friendly.  😁👍,2025-02-01T20:42:18.753505Z
348,8.0,0.3961445093154907,Farturas Tony,5,"First time trying a Fartura and it was fantastic! Whether it's this location or another pop-up, Fartura Tony's is the best!",2023-07-08T21:58:07.039534Z
349,1.0,0.41628366708755493,Farturas Tony,5,"Amazing sweets! Best in town! From the “farturas” to “bolacha americana”!!! Can’t get enough of them. Every time I visit town I can’t wait to pass by!!! Additionally all the employees are so very nice! Not joking, the best original products in town!",2022-05-01T17:40:47.940615Z
350,0.0,0.44227567315101624,Farturas Tony,5,"Great food, fabulous service, and so kind to two Aussies who speak very limited Portuguese! Fantastic experience... warm thanks!",2024-05-20T18:28:34.960126Z
351,8.0,0.4103032946586609,Farturas Diana e Krepes & Tripas,5,The kindness here is beyond imagination. Careful consideration. Fresh ingredients. Highly recommended churros!,2024-06-27T16:41:04.056006Z
352,9.0,0.8199748396873474,Farturas Diana e Krepes & Tripas,5,"Nice service, churros and tripas were really tasty.",2025-02-12T08:10:03.023693Z
353,9.0,0.57640540599823,Farturas Diana e Krepes & Tripas,5,Good service and the tripa was good. Highly recommended,2024-07-20T12:53:21.440368Z
354,0.0,0.8199717402458191,Farturas Diana e Krepes & Tripas,5,Very tasty food and perfect service 👍🏼,2021-09-17T14:02:21.091459Z
355,9.0,0.509193480014801,Farturas Diana e Krepes & Tripas,5,Tastes the same 10 years later !,2023-08-19T22:00:35.611819Z
356,9.0,0.6999337673187256,Tripas Tina,4,Pretty good,2024-07-20T12:49:56.119049Z
357,2.0,0.4249669313430786,Tripas Tina,5,"In front of the market, we ate some tripas with ovos moles and another one with chocolate and they were very very delicious, also Tina was very kind and nice, highly recommended, there are also cookies, I don't have photos of the tripa because I ate them quickly because I was hungry and they were so good",2025-09-08T13:38:09.868803851Z
358,2.0,0.6037836074829102,Tripas Tina,5,"A delicious spectacle, from the chocolate tripe to the egg moles tripe to the cheese tripe to the cookies... Spectacularly pleasant service. Recommended. It's a shame they didn't take photos of all the tripe.",2025-09-08T13:39:06.837358063Z
359,0.0,0.5030038952827454,Tripas Tina,5,"The tripe is incredible and the owner is very friendly.

Highly recommended!",2025-07-25T20:13:56.267540218Z
360,8.0,0.6998465061187744,Ti Rosa,5,"Great, thanks.",2025-08-01T22:07:49.327285273Z
361,4.0,0.4817076623439789,Casa Martelo,5,"Highly recommended! The team is amazing! I’m still learning Portuguese, but they were very patient and understanding throughout. They helped us unblock a sewage drain, fix our shutters, replace the shutter cords and replace our old wall sockets at an affordable price. Everything was done efficiently. It’s such a relief to find people who are both helpful and kind. Muito obrigada!",2025-07-07T11:00:41.199718865Z
362,8.0,0.259028822183609,Casa Martelo,5,"The staff is amazing! I am still learning Portuguese, so I often have to wait for an English-speaking employee. We needed parts for irrigation system that uses 40mm pipe, and they had the elbow/knee connectors. They did not have the pipe, but gave us the name of another hardware store to ask, AND they had the pipe!!  This staff is amazing, and drogarias in Portugal are great.",2024-08-14T10:25:39.203093Z
363,8.0,0.5966004133224487,Casa Martelo,3,Got lots of stuff. Staff not always friendly,2017-01-06T09:00:47.463Z
364,3.0,0.6999784111976624,Casa Martelo,4,Not bad for a traditional warehouse,2022-05-07T19:03:56.876625Z
365,2.0,0.32465654611587524,Casa Martelo,5,"The shop is very well-stocked, and the staff are knowledgeable and friendly. I sail a boat and found stainless steel products like threaded rods, drill bits for stainless steel, etc. Everything is sold individually, and the prices are reasonable. So I highly recommend it. But be aware, sailors, this isn't a chandlery.",2025-11-05T01:34:27.834438291Z
366,9.0,0.4232258200645447,Cafetaria da Sé,5,Very good coffee and very good service. The location is not exactly right.,2025-08-23T10:02:12.728252277Z
367,7.0,0.5250318646430969,Chico's Bar,5,Great family atmosphere.  A place where you can take the whole family,2021-05-06T15:40:16.047836Z
368,2.0,0.5475612282752991,Chico's Bar,5,"Great people, great moments. Five stars",2019-05-04T17:33:31.015377Z
369,0.0,0.620695948600769,Taberna do Cavaleiro,5,"Delicious food (sandwiches and dessert). After the hike, they taste heavenly. Unbeatable atmosphere and service, very friendly people.",2024-08-20T16:43:58.561994Z
370,9.0,0.7749690413475037,Café Vouga,5,Casual place. Good coffee,2019-03-27T10:38:13.966838Z
371,1.0,0.37667495012283325,Café Novo Horizonte,5,"A cozy café (or bar, as we would call it in Spain). A meeting place for locals. A good place to have a few beers and a snack. The owner is VERY friendly. The sweetbreads are the best I've tried on the Iberian Peninsula. The enguias stew is very good. Very affordable. Thanks, Jon, for the kindness you gave me.",2022-11-13T20:11:48.434490Z
372,4.0,0.8499615788459778,Padaria Orquidea - Tavares & Filhos Lda.,4,"Nelson is the best.
Very good reception and quality products.",2021-12-19T12:23:47.318027Z
373,9.0,0.6999243497848511,Auto Várzea,5,Good auto repairing spot,2017-12-30T08:51:27.570Z
374,5.0,0.29324984550476074,Casa dos Leitões,5,"I got my best leitão ever.

This is a real traditional Portuguese family restaurant.

You only get one dish :

The famous Leitão served with homemade chips and salad.

The meat was tender and their crust was crispy. Only delicious.

They have a huge wine card from all regions of the country.

Don't forget to book your table at least one month in advance, otherwise you will not get a free table.",2024-08-27T10:11:22.098043Z
375,0.0,0.32402461767196655,Casa dos Leitões,2,"The leitao was perfect but the service, and bad attitude of the personnel was not good nor inviting.
A restaurant can have the best food but if the service isn’t good and personnel is rude and ignorant. Pretending not to understand even when spoken in their same language, then I would not recommend it to anyone. Because the experience of the food gets damaged with such a bad service, Attitude and dismissive attitude towards the customers. I would not recommend this restaurant to anyone. Even do the food was well prepared and the facilities were well maintained.",2025-05-17T19:56:03.270740Z
376,9.0,0.871401309967041,Casa dos Leitões,5,"Overpriced, but overall, the best leitão I've had. Very crispy outing and good portions",2022-04-24T21:46:32.799648Z
377,4.0,0.8499554395675659,Casa dos Leitões,5,Very good. One of the best suckling pig I have ever eaten.,2023-08-15T12:18:06.472142Z
378,0.0,0.6643580198287964,Casa dos Leitões,5,"Great Leitão. If you want to taste it, go there and you will have the best one in Portugal. Authentic place, very good quality food and great and gentle staff. Even if I do not like pork, it was a good experience and worthy trying it. Will return for sure. Recommended!",2018-02-08T21:56:09.376Z
379,2.0,0.4165757894515991,Taberna do Policia,5,Happen to be in the area and stopped for a drink. The staff and clients treated me with great respect. Enjoyed their hospitality that I made sure I stopped by saying thank you and bye to the staff before I flew back home.,2023-11-27T01:58:59.924776Z
