row_idx,topic_id,topic_prob,place_name,rating,review_text,publish_time
670,3.0,0.45116347074508667,"M1882 - Maria da Apresentação da Cruz, Herds.",3,"Ovos Moles was ok tasting. Not the best in town. Lady helping us on a Saturday evening wasn't friendly at all. Got us the pastry and change, but was clearly more interested in talking to her friends standing next to the counter. I clearly disrupted that by wanting to patronize the store. It's a takeaway place. Only saw a single table for 2.",2025-01-19T11:11:32.134Z
671,0.0,0.9592093825340271,"M1882 - Maria da Apresentação da Cruz, Herds.",1,"Played favourites serving customers, spend your money elsewhere. Got to try it after my family bought some, definitely sweet though not my taste. The tarts are really good and if not for the service I would have gone back for it.",2024-07-12T17:23:12.749077Z
672,0.0,0.6375650763511658,Comur,5,"Not only did I have the best canned fish of my life, but I also learned fascinating details about the factory’s history and the ingredients used in each product. The beautiful and creative packaging makes the cans a treat to look at as well as to enjoy. The attention to detail from the staff, Juliana and her colleague, made the visit an experience in itself. I highly recommend this store and its products — they truly go above and beyond expectations. I’ll definitely be back. Thank you!",2025-09-24T18:19:57.041440151Z
673,0.0,0.851862370967865,Comur,5,I would like to thank Julianne for her excellent service. She explained everything clearly and guided me through the return process without any issues. Her professionalism and friendly approach made the whole experience very easy and pleasant. I really appreciate her help and highly recommend her support!,2025-08-16T15:23:02.693466549Z
674,1.0,0.7378427982330322,Comur,4,"The store is pretty, and you can get a different and nice souvenirs",2025-05-24T13:40:04.691524Z
675,1.0,0.6576625108718872,Comur,5,Great souvenir shop where you can buy original and local gifts.,2019-03-23T19:30:59.379193Z
676,4.0,0.5991156101226807,Mural Cerâmico,5,FREE WC,2025-02-27T10:00:43.749562Z
677,3.0,0.7301522493362427,Mural Cerâmico,5,Beautiful drawing on the wall,2019-02-19T06:30:24.857677Z
678,2.0,0.6470304727554321,Mural Cerâmico,3,"This wall with the majolica tiles is nice, but nothing incredible.",2025-10-03T15:08:59.402879251Z
679,4.0,0.7328469157218933,Mural Cerâmico,4,There are free toilets,2024-02-07T12:07:03.959729Z
680,4.0,0.5878176689147949,Venezia apartments,5,"Room was great , helpful staff.grest place to stay.",2024-08-04T13:15:44.666696Z
681,4.0,0.945517897605896,Venezia apartments,4,Very good location. Complete apartments with air conditioning in the living room and bedrooms. Full breakfast in the bakery just downstairs. Two drawbacks: the parking and the lack of stairs.,2025-08-30T22:41:41.834334159Z
682,4.0,0.7577966451644897,Venezia apartments,5,"The apartment is spectacular and very well located. We slept wonderfully, with no noise; despite being outside, we couldn't hear anything from the street.
The service was excellent.
A 10.",2023-06-27T05:34:12.973330Z
683,0.0,0.8378930687904358,Ergovisão,5,"Friendly staff, great service",2025-03-14T12:03:16.578982Z
684,0.0,0.3812698423862457,"Aires & Pires, Lda.",5,"Everything was excellent, the atmosphere was lovely, everything looked clean and tidy, and the service was good. And the pastries were delicious. We bought ovo moles.",2025-11-16T21:09:03.803518644Z
685,2.0,0.8645272850990295,"Aires & Pires, Lda.",3,"The very friendly saleswoman explained the composition of some of their products to us, and when we tasted them, they were delicious.",2023-09-06T20:23:26.072542Z
686,3.0,0.5607240796089172,ADERAV - Associação para Estudo e Defesa do Património Natural e Cultural da Região de Aveiro,1,"I placed an order and they charged me more than the amount on my card, for no reason. Specifically, the order was €85, and they charged me €103.
Although the information on Google indicates they're from Portugal, I believe it's a Chinese company, which increases the risk of the product being counterfeit!",2022-06-05T22:47:39.351984Z
687,2.0,0.8986933827400208,Grelha do Chefe,5,"Tasty homemade restaurant, seafood pasta is really great.",2025-10-27T08:32:03.343497936Z
688,4.0,0.5833385586738586,Aveiro Congress Center,5,"Its great building with cafe, employment office, Free Portuguese classes.. Park has green to sit and relax in summer while watching kids playing around, boats and water. Nice place for pics",2019-09-04T08:25:55.112644Z
689,4.0,0.6786559224128723,Aveiro Congress Center,3,"A coverted mill which is now a series of buildings including this conference centre. It has a number of rooms available for different groups, some open spaces for buffets or poster presentations. There is also an outside terrace with seats. However on the top floor there were no ordinary womens toilets available.",2018-11-06T17:14:52.573870Z
690,4.0,0.8975173234939575,Aveiro Congress Center,4,"Great space, but it got a bit hot after a few minutes (this in the middle of February).",2018-03-09T15:54:26.424Z
691,4.0,0.8633361458778381,Aveiro Congress Center,4,Beautiful building. Reusing an old ceramic factory as a Congress center and other services.,2019-01-09T12:14:32.567637285Z
692,0.0,0.3994894325733185,Aveiro Congress Center,4,"A lot of tourists in here, has bike paths, walking zones and boats",2019-02-17T13:27:21.371537Z
693,0.0,0.452952116727829,Exodus Aveiro Fest,5,"I had the privilege of being a speaker at the festival, and it was truly one of the most beautiful experiences I’ve ever had. The audience was incredibly engaging, and the topics were both inspiring and thought-provoking. The event was exceptionally well-organized, and the atmosphere was fantastic. A huge thank you to the entire Exodus team for their hard work and dedication. I’m already looking forward to the next opportunity to be part of this amazing event. All the best to the whole team!",2024-12-04T10:45:09.953277Z
694,1.0,0.8449083566665649,Exodus Aveiro Fest,5,"I went to Exodus Aveiro Fest in 3 years in a row and I hope I can go there again on the following years! This event is very inspiring! For those who loves travel and photography, this event will give you more than that. There is humanity, enviromental, and many more that you'll go back home with of inspirations and questions. Very recommended!",2024-12-06T17:51:19.766235Z
695,3.0,0.5056654810905457,Exodus Aveiro Fest,5,"Too many superlatives words !
Amazing general ambiance, beautiful public, nice differences of photographer’s speech, very well organized, beautiful organisation people !
Many thanks for unbelievable week end",2024-12-04T10:09:38.696809Z
696,0.0,0.7355390787124634,Exodus Aveiro Fest,5,Exodus Aveiro Fest has been a great photography and video festival. It's a great opportunity to hear from some of the best and most respected photographers and photojournalists!,2024-12-04T10:21:26.887820Z
697,0.0,0.7704817652702332,O Púcaro,5,"Absolutely fantastic experience!

This restaurant checks all the boxes — great prices, awesome service, and truly amazing food. Every dish was flavorful, and the staff went above and beyond to make sure we had a wonderful time. It’s rare to find such high-quality food at such reasonable prices. Highly recommend, and I’ll definitely be coming back!",2025-07-07T21:04:45.321106514Z
698,2.0,0.9093095660209656,O Púcaro,5,"Really great meal and well garnished, and the people there were very nice and pleasant ! And very affordable",2025-06-24T13:52:41.388614773Z
699,0.0,0.931826651096344,O Púcaro,5,"Great place, been around for 40+ years. Iconic in this area. Don't miss out to try this wonderful charcoal chicken.
Highly recommended.",2019-03-31T00:18:48.976960Z
700,0.0,0.8845818638801575,O Púcaro,5,Fantastic experience of local food. Try the chicken,2024-10-10T13:33:04.236289Z
701,2.0,0.39570969343185425,O Púcaro,4,"Definitely the tastiest Piri-Piri Chicken in town!
The prices are very reasonable and even if they weren't, that sauce is just delicious!
A must try if you're ever in Aveiro.
P.s. parking can get a little tricky in the area",2024-10-29T08:54:38.740071Z
702,1.0,0.728279709815979,Aníbal & Alexandre,5,My place since childhood,2018-03-08T19:52:13.654Z
703,1.0,0.599898099899292,Aníbal & Alexandre,5,Top!,2022-06-11T08:24:21.285918Z
704,1.0,0.5998980402946472,Aníbal & Alexandre,5,Top,2019-10-21T11:42:10.600653Z
705,3.0,0.6775035858154297,Agência Funerária Gamelas Lda,1,"Hello,

I would like a quote from you. Could you please send me your email address?
Thank you in advance.
Have a nice day.",2024-10-18T09:14:24.203421Z
706,0.0,0.7197214961051941,Esgueira 2004,5,It’s an amazing place to grab a quick bite or enjoy local cuisine. Highly recommended for an authentic local experience :) 👍 definitely going back,2024-05-18T10:17:42.269648Z
707,2.0,0.5642280578613281,Esgueira 2004,4,"Typical fast food place, has tables outside when the sun comes out.",2016-05-28T19:12:15.603Z
708,1.0,0.7948372960090637,Esgueira 2004,5,I really loved sweets here😍😍😍,2024-01-26T14:01:35.030570Z
709,2.0,0.6971860527992249,Esgueira 2004,5,HIgh quality of the cakes and bread and Nice people!,2021-01-28T19:20:54.344784Z
710,1.0,0.5998982191085815,Esgueira 2004,5,Top,2019-05-06T13:33:14.584043Z
711,0.0,0.918481171131134,"CliFarias, Clinica Médica e Dentária",5,"Competent, affordable, very friendly staff. I have used both dentists and I am really happy with them. Really recommend .",2024-06-30T11:19:07.509145Z
712,0.0,0.540006160736084,"CliFarias, Clinica Médica e Dentária",5,"Great service, friendly employees and pleasant customer care.",2025-04-17T14:59:22.516320Z
713,2.0,0.7936686873435974,"CliFarias, Clinica Médica e Dentária",5,Great environment and crew characterized by both professionalism and friendliness.,2022-12-20T09:51:05.516436Z
714,1.0,0.5998982787132263,"CliFarias, Clinica Médica e Dentária",5,Top 100%,2024-11-18T15:34:16.663134Z
715,0.0,0.7286719083786011,LINHA VOUGA,5,Love the compals and desserts.,2024-07-19T14:40:41.805422Z
716,2.0,0.5774259567260742,Restaurante Vale da Cerejeira,4,"Well it's very good, the person's on balcony are too fast, but in holidays its closed, make a lot of difference because people there can make a lot of things like, put money on placard, Euromilion, that type of things, u can eat good snack's",2019-11-06T14:46:53.459875Z
717,1.0,0.5998982787132263,Restaurante Vale da Cerejeira,5,Top!!,2022-12-22T15:15:09.593586Z
718,1.0,0.5998982191085815,Restaurante Vale da Cerejeira,5,Top,2022-10-25T09:53:11.409416Z
719,1.0,0.5998982787132263,Restaurante Vale da Cerejeira,5,Top,2020-12-16T20:03:41.491448Z
720,0.0,0.717134952545166,Princesinha de Esgueira,5,Super fast and friendly service.... Mouthwatering products.. I recommend...👍👍,2021-11-18T13:53:59.914472Z
721,2.0,0.7963091731071472,Princesinha de Esgueira,2,The staff is rude but the bread is ok.,2019-11-14T22:56:02.449981Z
722,2.0,0.7296591401100159,Princesinha de Esgueira,5,Really good!,2021-06-11T06:35:43.860235Z
723,1.0,0.5998982787132263,Princesinha de Esgueira,5,Top!😁👌,2022-01-18T13:30:36.731600Z
724,2.0,0.43027395009994507,O Fogão da Menina - Prato do dia,1,"Cake with cream that had expired (the cream was starting to go sour).
No goodwill gesture in response, I'll see (I don't know what he was going to see?)
Mista toast wasn't good either, the cheese wasn't even melted.
Run away.",2023-05-27T15:36:36.031829Z
725,0.0,0.7273309230804443,O Fogão da Menina - Prato do dia,5,"Very good arepas, I recommend them.",2022-07-21T00:02:34.785605Z
726,2.0,0.8824344277381897,Guersan,4,"Good enough service and price, but they didn't seem that much interested in selling much of what I inquired them about.",2022-09-20T15:51:13.124769Z
727,0.0,0.4902513921260834,Guersan,5,These people were incredibly nice; they fixed the wobble in my rear wheel perfectly and even put other work on hold since we were just passing through and Easter was just around the corner. Thanks again so much! Highly recommended!!,2022-04-14T19:12:00.467372Z
728,4.0,0.4147324860095978,IMO Car Wash,4,"It's good money for value and easy and convenient. However, it used to have better washers and professionals more into detail and just as fast... Self service Vaccums are hopeless. Washing machine is good.  Great broad-opening hours.",2020-02-21T14:36:41.239029Z
729,2.0,0.5189642310142517,IMO Car Wash,5,They did a really nice job,2025-01-23T08:34:44.327091Z
730,4.0,0.5331703424453735,IMO Car Wash,4,Friendly staff and cheap wash for the basic combo. The free vacuuming means free access to the vacuum machines on site but no one will do the job for you,2019-05-30T17:41:28.728043Z
731,1.0,0.8979727029800415,IMO Car Wash,4,If you want your car clean this is one of the places where you can do it in Aveiro. Cheepest for a std car wash,2018-07-09T23:26:43.900Z
732,2.0,0.7373146414756775,Cozinha Da Terra,5,"This restaurant is in a typically historic Portuguese building in Estarreja. We had the executive menu for 9,50 euros which included soup, main plate - 3 choices- drinks,  bread, olives and coffee, the dessert was 1 euro extra. Excellent service, beautiful room and good food. They also have a buffet on Friday and Sunday. Hi",2023-08-27T15:09:54.287640Z
733,3.0,0.351632684469223,Cozinha Da Terra,1,"This is my second time in Estarreja, and in both opportunities I tried to have a lunch in this place, but as you can guess… it went bad. First time in 2015, I just left because they didn’t accept international credit card (?!?!, also I didn’t get it), and a few days ago, because kitchen is closed (1 pm)… I don’t understand how this place survived until now! Perhaps food is good but service is awful. I hope there better place in this lovely small city.",2022-11-19T12:05:42.182649Z
734,2.0,0.8379138708114624,Cozinha Da Terra,4,Good food and friendly people,2020-01-19T19:21:45.534795Z
735,1.0,0.5998981595039368,Cozinha Da Terra,5,Top,2018-06-28T17:59:32.483Z
736,1.0,0.4958307445049286,Igreja Baptista de Esgueira,5,I'm looking to move to Aveiro from the United States.  I go to a very good Baptist church here and would like to know about your church.,2025-06-20T22:02:04.030113051Z
737,1.0,0.44694849848747253,Ele & Ela,5,Top service,2020-02-22T11:37:38.158551Z
738,1.0,0.5998978614807129,Ele & Ela,5,Top ...,2019-10-22T17:55:31.172845Z
739,2.0,0.6300618648529053,Garrafeira 5 Estrelas,5,"Great place to shop wines and spirits are a fair price. Occasionally, they have craft beers from some wineries. The owners are very welcoming and knowledgeable. The recommendations they made to were always spot on 👍",2024-08-13T09:14:27.410061Z
740,1.0,0.5201271176338196,Garrafeira 5 Estrelas,5,"My favorite wine shop in Portugal. A great selection with both famous and small producers.
The most amazing part is the service that Carla and Mariana will give you. Excellent wine connoisseurs they are able to guide you through the best options for your taste.
Definitely worth going to",2019-09-15T18:59:13.356581Z
741,2.0,0.7308641076087952,Garrafeira 5 Estrelas,5,Good selection,2025-11-09T05:28:07.989095002Z
742,0.0,0.5203121304512024,Garrafeira 5 Estrelas,5,Amazing selection of Portuguese wines. The owners are very knowledgeable and helpful. Recommended,2019-01-03T22:00:57.020701246Z
743,2.0,0.8808501362800598,Garrafeira 5 Estrelas,5,Amazing wine shop. With great choice of wines and spirits,2017-11-09T21:52:04.023Z
744,3.0,0.4702500104904175,Magno's Visagist Style,5,"All recommendations are valid, very good work, and brings satisfaction.

Thank you",2024-02-28T22:30:03.647137Z
745,3.0,0.7147636413574219,Magno's Visagist Style,5,"One of the best barbershops in town. Rafa gives 100 % every time, with rigorous attention to the details 👌👌",2022-09-02T12:04:06.326644Z
746,1.0,0.7007226347923279,Magno's Visagist Style,5,The best barber shop in Aveiro! An incredible professional!,2022-12-20T17:47:39.699724Z
747,1.0,0.5998981595039368,Magno's Visagist Style,5,Top!!!,2023-02-28T12:19:54.396980Z
748,0.0,0.38834348320961,Joana Bolachinha,5,"Impressed. Food smells good, tastes good. I've eaten pizza, croissants and coffee. It's awesome, impressive.",2024-12-10T14:11:51.954708Z
749,0.0,0.799059271812439,Twinflat,5,"Spectacular service, an authentic motorcycle workshop",2025-04-23T14:53:53.763847Z
750,1.0,0.5050860643386841,Pizzaria Calabria Mar,1,"Really expensive for bad quality. Not the best service, workers shouting at each other etc...
Food takes forever and many misunderstandings.
At all really not a place where you would want to eat but can if you have to",2025-07-25T18:05:46.698088066Z
751,0.0,0.6833775639533997,Pizzaria Calabria Mar,4,A nice place to watch the sunset and enjoy a freshly made pizza.,2024-11-13T11:08:46.893816Z
752,2.0,0.5724109411239624,Pizzaria Calabria Mar,5,Good place for lunch but also waffle and other desserts,2024-09-15T15:37:49.576250Z
753,2.0,0.44262757897377014,Pizzaria Calabria Mar,1,I came in at 12 ordered almost immediately and at 13 when tired of waiting I realized they forgot my request. At least they were kind enough to offer the two drinks … organization is definetely not the strong point. I can’t even rate the food …,2024-06-23T12:43:17.407159Z
754,4.0,0.7287351489067078,Pizzaria Calabria Mar,5,Best views wonderful service. Seating also available inside.,2019-05-02T15:10:57.953621Z
755,2.0,0.3677021563053131,Ondas Vivas,5,"Very nice restaurant, the food was amazing, we ate the hamburger, the “Tosta de alheira” and salmon toast. The sangria was delicious. We strongly recommend visiting this restaurant.",2025-08-02T19:36:21.977484679Z
756,0.0,0.7109693884849548,Ondas Vivas,5,"The service was excellent, the food was delicious and generously served, and as a bonus, the sunset view was absolutely stunning. Highly recommended!",2025-07-15T20:50:03.008459994Z
757,4.0,0.562445342540741,Ondas Vivas,5,"New place right next to the beach, amazing spot, super friendly staff.",2023-04-26T21:22:17.794033Z
758,4.0,0.5024506449699402,Ondas Vivas,5,"Awesome location at the beach, especislly for sunset, very friendly stuff and great Porto Tonic and burgers :) we will definetly come back and can only reccomend this place!",2024-09-27T12:01:58.354842Z
759,2.0,0.7166339159011841,Ondas Vivas,5,"Very good cocktails, when it's very crowded it might be hard to be served in time, but other then that, the food and drinks are always great",2024-09-15T15:27:11.534300Z
760,2.0,0.5545939803123474,Catacumbas da UA,5,"The best choice for students, cheap, around 2 💶. The menu is simple but ok.",2019-03-17T13:40:34.787236Z
761,0.0,0.5704129934310913,Espaço da Bicicleta - NBicla & UAUBike,5,"Great experience with this shop! Nimble problem solvers, good for referrals if they can’t solve the issue themselves.",2025-09-10T18:24:53.412252268Z
762,0.0,0.5047453045845032,Espaço da Bicicleta - NBicla & UAUBike,5,"I got my bike looking like brand new, and I learned how to take care of it, so I can only recommend this place!",2025-10-20T16:06:53.991378420Z
763,0.0,0.7964434027671814,Espaço da Bicicleta - NBicla & UAUBike,5,Very kind and they teach you. Incredible service,2025-10-06T12:02:37.244394677Z
764,0.0,0.728792130947113,Espaço da Bicicleta - NBicla & UAUBike,5,"I had great experience, very professional approach and quality service. Price is also affordable. Didn’t expect to be that good. Thank you guys : )",2025-03-12T21:11:12.924769Z
765,0.0,0.5416265726089478,Espaço da Bicicleta - NBicla & UAUBike,5,Fixed up my bike very quickly and gave good advice!,2025-09-17T16:34:57.455262459Z
766,4.0,0.798017144203186,Livraria e Sala de Exposições da Universidade de Aveiro,5,"Spacious hall, perfect for training or conference events",2023-09-13T11:47:47.475081Z
767,4.0,0.7985588908195496,Livraria e Sala de Exposições da Universidade de Aveiro,5,Beautiful and peacefully. Nice views!,2019-09-16T23:17:32.116502Z
768,1.0,0.7301706671714783,Livraria e Sala de Exposições da Universidade de Aveiro,5,It's worth it to buy UA merchandise.,2019-05-09T11:51:32.788238Z
769,,0.0,Livraria e Sala de Exposições da Universidade de Aveiro,4,A/C missing,2019-06-05T08:07:17.628750Z
770,3.0,0.6571464538574219,District Archive of Aveiro,5,"Very helpful and friendly team, providing the necessary assistance with kindness. Thank you ladies for the beautiful energy that you bring to the place.",2023-05-22T18:10:13.094810Z
771,3.0,0.7965684533119202,Restaurante Querida,3,Not to bad but very poor service,2025-10-13T02:46:02.893981832Z
772,2.0,0.604895830154419,Restaurante Querida,4,"I really enjoyed this restaurant.
I had grilled dourado with bouled greens, while the rest of the table had a mixed meat platter to share with chips.

I like that there is a tasty lettuce salad as well as a fruit salad served and the portions were large.

Their housewine was delicious and the service good.",2022-03-28T16:52:30.963544Z
773,2.0,0.5597417950630188,Restaurante Querida,5,"The food, is simply amazing.
I could say that for long that I didn't eat a stake sooo good.
Yes yes yes, don't get fooled by the outside image, go in and chose, they are very good.",2017-01-16T23:03:47.935Z
774,0.0,0.8829169273376465,Restaurante Querida,5,"Amazing place!!! It's unforgettable even after 15 years, food remains solid!!! Love",2023-07-20T23:47:43.525402Z
775,2.0,0.5539542436599731,Restaurante Querida,4,"Awesome mixed grilled meat. Great side dish salads too, with fuit. Friendly service and not expensive.",2017-06-04T09:42:38.614Z
776,1.0,0.5998982787132263,CrossFit Urban Wolves,5,Top,2020-09-07T21:17:52.031409Z
777,1.0,0.599898099899292,CrossFit Urban Wolves,5,Top,2018-07-25T08:23:35.307Z
778,3.0,0.6724020838737488,CrossFit Urban Wolves,5,"The place has good facilities, with everything you need for an optimal workout. The coach, demonstrating his years of experience, takes the time to explain each exercise to you in case you're just starting out. He has good prices and payment plans. I recommend it.",2022-02-07T16:59:34.217298Z
779,0.0,0.8295230269432068,Restaurante São Braz,5,"What a hidden gem! A taxi driver recommended us here, and there’s ppl celebrating birthdays, reunions and special occasions here. The bbq chicken and  bacalau are both extremely tasty! The staff also showed us around the kitchen, how bacalau is being prepared! Joao is so friendly and warm, showed us how chickens are grilled and how kitchen prepares food as well. Loved the food, and not the less great service!",2025-12-01T09:37:02.700111386Z
780,0.0,0.664506733417511,Restaurante São Braz,5,Bacalhau com batata a murro. Codfish with potatoes and wine the best option for lunch! Do not forget to taste their delicious desserts!,2019-04-03T05:46:52.648803Z
781,3.0,0.6383394002914429,Restaurante São Braz,1,"Reserved a table via Facebook and was told to sit in the outroom
The bill was SIGNIFICANTLY more thsn expected & that I paid for in previous times. Scammers...will overcharge if they can get away with it. Will not return. Ask pricing BEFORE YOU ORDER!!!",2023-11-05T19:00:41.566970Z
782,0.0,0.7989625334739685,Restaurante São Braz,5,Best grilled bacalhau (cod fish) I've had in a long time. The fish was so well prepared and large portions,2023-06-04T16:25:56.031574Z
783,0.0,0.5735976099967957,Restaurante São Braz,5,"If you're eating here, request the Codfish(Bacalhau), it's amazing, you'll love it, best bang for buck in the area. And the cheesecake dessert is something else.",2017-11-30T09:26:45.376Z
784,1.0,0.5998977422714233,CTMO - Clube Ténis de Mesa de Oliveirinha,5,Top!,2023-09-18T14:26:23.463877Z
785,3.0,0.9186181426048279,Estarreja,1,Self service ticket machines were not working. Difficult to understand what to purchase if you don't speak Portuguese.,2018-07-15T10:38:48.683Z
786,4.0,0.639783501625061,Café Estação de Estarreja,3,"Average coffee shop inside Estarreja train station, useful ir you need to spend a few minutes waiting or to buy some magazines. If you have more time, there are better choices close by, namely Bar Dominó at 200 meters up the avenue",2020-09-30T16:03:06.890456Z
787,0.0,0.596343457698822,Café Estação de Estarreja,5,Very helpful,2021-01-05T13:46:57.223048Z
788,4.0,0.3999958038330078,Café Estação de Estarreja,2,Normal coffe,2019-01-04T10:40:30.043910002Z
789,0.0,0.5697739720344543,Cacia,1,Don’t understand how people can live here with that smell...,2020-01-05T18:28:16.418376Z
790,4.0,0.4809788167476654,Cacia,5,"Super convenient for getting to the center of Porto.
Parking is free.
A must-use.",2023-05-11T15:27:38.890949Z
791,3.0,0.8842161893844604,Salreu,3,"There is no real shelter from the wind and cold for passengers waiting for the train, nor a ticket composter, and the conductors claim that there is one!",2020-01-03T11:40:50.551196Z
792,3.0,0.7194449305534363,Aveiro Train Station,3,"While the station is beautiful, clean, and easy to navigate, the staff are not very helpful  and informative. The ticket machines are not very useful as you can't buy tickets to all destinations.  We got to the station 20 minutes before our train departure tried to purchase on the ticket machine we couldn't and was told we couldn't have to be on the tills. The queue was massive we ended up missing our train and had to pay €280 (taxi)  back to Lisbon as the next train was going to come in 2 hours and we had a flight to catch",2023-12-10T14:35:42.740200Z
793,1.0,0.3628811240196228,Aveiro Train Station,5,"The station is quite far from the city center. I walked from University of Aveiro to the station around 45 minutes.
I did not see much sign to go to the station. I opened google maps to make sure that I am in a correct direction.
The station is quite big and clean. You can find information from the worker. The schedule is easy to find for your trip.
They provide hand sanitizer for the customers. Do not for get to wear your mask before entering the place.",2021-06-24T18:39:40.973078Z
794,4.0,0.7502468228340149,Aveiro Train Station,4,We did day trip from Coimbra to Aveiro. We were surprise to arrive at a much bigger and more modern station than Coimbra. We love the original station building decorated in blue tiles. You will see it once you step out of the station toward the city. It is roughly 15 to 20 minutes easy walk to all the sights in Aveiro. There are timetables posted for all trains directions from Aveiro.,2023-01-19T21:14:20.957833Z
795,4.0,0.5481181740760803,Aveiro Train Station,2,"2,5 stars, I did not like the place - it felt big but empty, I couldn't find a WC, and when you have to travel for some time + to walk to the city center for 15 minutes in the heat, it wasn't very pleasant.
Otherwise it had screens so you can check your trains and it had beautiful old building with mosaic + 2-3 little shops (souvenirs and sweets?), but not a coffee shop to sit and relax (if I am not wrong, didn't see such, which also means meh).",2021-08-13T16:41:26.927758Z
796,4.0,0.7986630797386169,Aveiro Train Station,4,"Nice small station, at city centre and close to downtown area. The station is well equipped with schedule displays, ticket machines, and help desk. It has paid washroom and several surveyor and coffee shops.",2018-04-01T22:41:01.152Z
797,2.0,0.7438504695892334,Tabacaria TGV,5,Its Lovely place where you find interesting things like a wide range of magazines and newspapers. And the workers there are very helpful and nice people. It is worth the while to have a visit before you get on your journey and have something entertaining to do,2024-07-02T20:09:59.789720Z
798,4.0,0.4528895914554596,Aveiro station,5,The Train station is colorful and loves the hanging of exhibition information  while using the staircase.,2025-07-31T05:57:18.009999156Z
799,3.0,0.36801445484161377,Aveiro station,5,"The original station was opened in 1864 with the inauguration of the Linha do Norte (North Line). In 1916, the building underwent a major renovation, during which 59 azulejo panels were added to the façade. The tiles were designed by Licínio Pinto and Francisco Pereira and produced by the Fábrica da Fonte Nova. The tile panels follow a dual theme: those on the platform side introduce travel destinations, while those facing the city depict scenes of everyday life in Aveiro. Due to growing rail demand in the late 20th century, a new contemporary station building was added, while the old station has been preserved for its cultural and historical significance. Today, the station is served by Alfa Pendular, Intercidades, Regionais, and Porto Urban Trains, making it a key hub in Portugal’s rail network.",2025-06-14T23:51:57.154343Z
800,4.0,0.5890318751335144,Aveiro station,4,"Current station is new and so so, but there's a smaller building nearby painted with beautiful azulejo tiles depicting scenes from Aveiro, including the boats and the salt.",2024-08-07T13:30:16.480812Z
801,4.0,0.4118163287639618,Aveiro station,4,"The ancient train station is very beautiful, the wall fresco's tells a lot about the town and its history. The small shop that's inside the station got  all sorts of souvenirs. From local wines to specialty snakes.",2024-03-31T17:54:32.560458Z
802,1.0,0.3472345769405365,Aveiro station,5,"The station is quite far from the city center. I walked from University of Aveiro to the station around 45 minutes.
I did not see much sign to go to the station. I opened google maps to make sure that I am in a correct direction.
The station is quite big and clean. You can find information from the worker. The schedule is easy to find for your trip.
They provide hand sanitizer for the customers. Do not for get to wear your mask before entering the station.",2021-06-24T18:36:27.071924Z
803,4.0,0.44509357213974,Ritual Caffé,4,The waiters speak English. The place in very close to the station and offers the unique possibility to drink a coffee and validate the train ticket. Cozy and clean place with cool decorations. Coffe is very good and abundant. Good choice of pastry but it could have been better. A little bit noisy for the television always on. Very good the presence of several electric plugs. Finally a good place where to wait for your train having a good coffe.,2019-09-25T14:05:37.711Z
804,3.0,0.547968864440918,Ritual Caffé,1,"So so so rude when all I asked for was if they had an English menu, the worker stared at me, and then called to another worker and they started mocking me “English English English” laughing, it was so weird and made me super uncomfortable so I left. Why have some small English signs if you don’t have any English menu or any way for Me to order the right thing, god forbid I wanted a coffee",2025-05-29T13:10:53.892720Z
805,3.0,0.5730665326118469,Ritual Caffé,1,"I have been refused card payment even if the card reader was in front of me saying ‘online’. The bartenders, that is some old ladies quite bothered and definitely unpolite,did not even try to explain why or propose alternatives. In any case, food quality is below standard.go there only if strictly unavoidable",2023-07-10T12:23:05.820953Z
806,2.0,0.6607953906059265,Ritual Caffé,5,"Good menu, delicious snacks and coffee",2025-07-06T15:09:44.828789377Z
807,2.0,0.6332411766052246,Ritual Caffé,5,"Delicious desserts! I don't know why the 3 stars, this is an adorable cafe with nice staff. I liked everything I ordered",2024-08-02T15:13:14.658277Z
808,4.0,0.4859253764152527,Enterprise Rent-A-Car,5,Everything went well. I can recommend it.,2021-08-14T15:18:26.272931Z
809,2.0,0.7315468192100525,N&B Mobile & Accessories,4,Instant repairing with affordable price,2024-07-23T10:14:26.295334Z
810,1.0,0.7970885038375854,Estação BarberShop | Cortes de Cabelo e Barba,5,the best one! Souza is very professional.,2025-04-17T10:54:41.157042Z
811,2.0,0.7937840223312378,Estação BarberShop | Cortes de Cabelo e Barba,5,Very good service and haircut,2025-04-21T15:34:10.598176Z
812,0.0,0.4971538782119751,Império das Majestosas,5,"Got my hair braided here today after arranging and consulting with the ladies yesterday, there is a Nigerian lady that did my hair and I am so pleased with the results and can thoroughly recommend this hairdressers , there was a younger lady also platting my hair ,the attention to detail from these two ladies was second to none. I can fully recommend the professionalism of the staff at this establishment.",2025-07-02T21:31:25.817151372Z
813,0.0,0.795788586139679,Império das Majestosas,5,Good service thank you 🙏,2023-03-18T21:43:18.015406Z
814,3.0,0.41365599632263184,Império das Majestosas,5,I was very happy with my haircut at this salon. The hairdressers were very professional and listened carefully to what I wanted. I highly recommend them!,2025-11-26T18:03:03.685298484Z
815,1.0,0.596509575843811,Administration of the Port of Aveiro,5,Port office,2021-01-21T19:34:45.113207Z
816,2.0,0.8615953326225281,"Mini Mercado ""as Rosas""",5,"Very charming little store. Great variety of products, even some vegan substitutes for regular milk (rice milk, oat milk), some soy products as well.",2022-06-03T13:37:22.001006Z
